 300.000 4.433343e-02 2.000981e+02 1.604766e+15 9.295552e+09 2.964704e+14 6.702500e+09 4.681111e+11 8.738075e+06
  30.000 1.197000e+01 2.265000e+02 3.827699e+17 2.509799e+12 8.004700e+16 1.809675e+12 1.263900e+14 2.359280e+09
  20.000 5.529000e+01 2.167000e+02 1.847990e+18 4.768571e+12 3.864410e+17 7.211100e+12 6.101700e+14 2.570110e+09
  10.000 2.650000e+02 2.233000e+02 8.595457e+18 1.129443e+12 1.797818e+18 6.017959e+14 2.838660e+15 2.047276e+08
   5.000 5.405000e+02 2.557000e+02 1.531006e+19 5.772576e+11 3.201880e+18 2.140204e+16 5.055600e+15 3.523600e+08
   1.000 8.988000e+02 2.700000e+02 2.411116e+19 6.779402e+11 4.834170e+18 1.404222e+17 7.632900e+15 5.319900e+08
   0.100 1.001580e+03 2.800000e+02 2.590930e+19 6.777852e+11 5.276205e+18 1.916506e+17 8.330850e+15 5.806350e+08
   0.050 1.007290e+03 2.878750e+02 2.534074e+19 6.777766e+11 5.300762e+18 1.944966e+17 8.369625e+15 5.833375e+08
   0.000 1.013000e+03 3.000000e+02 2.444100e+19 6.777680e+11 5.325320e+18 1.973426e+17 8.408400e+15 5.860400e+08
