  50.00000    0.79780  270.70000 21360000000000000.00000 111499199999.99998 7048800000000.00000 66216000000.00000 101460000.00000 982560000.00000 4485600000.00000 4464240000000000.00000 220008000.00000 760416.00000 9462480.00000    0.15230 1185480.00000 14418000.00000 9078000.00000 38448000.00000 152510.40000 64080.00000 2221440.00000 5275.92000 108936.00000 540408.00000 16682159999999998.00000 1373448.00000 10551.84000 743328.00000   18.86088  101.24640    0.00021 4272000.00000
  49.00000    0.90387  270.66000 24210000000000000.00000 126618300000.00000 7989300000000.00000 84735000000.00000 159786000.00000 1028925000.00000 5737770000.00000 5059890000000000.00000 256626000.00000 784404.00000 12879720.00000    0.22951 1551861.00000 15421770.00000 10289250.00000 43578000.00000 172375.20000 72630.00000 3026250.00000 6294.60000 231931.80000 844929.00000 18908009999999996.00000 1583334.00000 12589.20000 873981.00000   21.86163  132.42870    0.00024 4551480.00000
  48.00000    1.02405  270.62000 27430000000000000.00000 143733200000.00000 9051900000000.00000 106977000000.00000 231783500.00000 1067027000.00000 7241520000.00000 5732870000000000.00000 298987000.00000 803699.00000 17034030.00000    0.32367 1994161.00000 16403140.00000 11630320.00000 49374000.00000 194478.70000 82290.00000 4004780.00000 7488.39000 386763.00000 1217892.00000 21422829999999996.00000 1824095.00000 15004.21000 1025882.00000   25.34532  170.06600    0.00027 4827680.00000
  47.00000    1.16048  269.32000 31240000000000000.00000 163697600000.00000 10309200000000.00000 135269200000.00000 334268000.00000 1130888000.00000 9184560000.00000 6529160000000000.00000 346764000.00000 824736.00000 23836120.00000    0.51234 2680392.00000 17650600.00000 13214520.00000 56232000.00000 219617.20000 93720.00000 5467000.00000 9090.84000 709148.00000 1836912.00000 24398439999999996.00000 2111824.00000 18181.68000 1227732.00000   29.58428  229.30160    0.00031 5185840.00000
  46.00000    1.31540  266.76000 35740000000000000.00000 186920200000.00000 11794200000000.00000 171194600000.00000 475342000.00000 1225882000.00000 11758460000.00000 7469660000000000.00000 407436000.00000 847038.00000 34167440.00000    0.82559 3681220.00000 19228120.00000 15082280.00000 63974600.00000 248035.60000 107220.00000 7612620.00000 11150.88000 1265196.00000 2791294.00000 27912939999999996.00000 2458912.00000 22337.50000 1493932.00000   34.73928  317.01380    0.00036 5646920.00000
  45.00000    1.49100  264.20000 40900000000000000.00000 213497999999.99997 13497000000000.00000 214725000000.00000 650310000.00000 1325160000.00000 14846700000.00000 8548100000000000.00000 478530000.00000 858900.00000 47035000.00000    1.21882 4948900.00000 20899900.00000 17218900.00000 73211000.00000 280165.00000 122700.00000 10265900.00000 13660.60000 1971380.00000 3983660.00000 31942899999999996.00000 2863000.00000 27321.20000 1815960.00000   40.77730  425.36000    0.00041 6135000.00000
  44.00000    1.69681  261.44000 47040000000000000.00000 244137600000.00000 15523200000000.00000 264835199999.99997 964320000.00000 1444128000.00000 18910080000.00000 9831360000000000.00000 555072000.00000 903168.00000 73382400.00000    2.48371 8137920.00000 22061760.00000 19615680.00000 83731200.00000 308582.40000 141120.00000 15240960.00000 17592.96000 2855328.00000 5832960.00000 36738240000000000.00000 3349248.00000 35185.92000 2224992.00000   48.45120  715.00800    0.00047 6491520.00000
  43.00000    1.93103  258.68000 54110000000000000.00000 279207600000.00000 17856300000000.00000 325201099999.99994 1363572000.00000 1574601000.00000 23862510000.00000 11308990000000000.00000 643909000.00000 941514.00000 106596700.00000    4.09613 12228860.00000 23104970.00000 22293320.00000 95774700.00000 339269.70000 162330.00000 21481670.00000 22455.65000 3960852.00000 8170610.00000 42259909999999992.00000 3917564.00000 44857.19000 2716322.00000   57.35660 1087.61100    0.00054 6817860.00000
  42.00000    2.20141  255.92000 62350000000000000.00000 319855500000.00000 20575500000000.00000 400287000000.00000 1932850000.00000 1720860000.00000 30052700000.00000 13031150000000000.00000 735730000.00000 991365.00000 158369000.00000    8.04315 19203800.00000 23817700.00000 25376450.00000 109736000.00000 367241.50000 187050.00000 28992750.00000 30052.70000 5249870.00000 11285350.00000 48695349999999992.00000 4595195.00000 59793.65000 3373135.00000   68.58500 1795.68000    0.00062 7232600.00000
  41.00000    2.51401  253.16000 71980000000000000.00000 365658400000.00000 23753400000000.00000 493782800000.00000 2742438000.00000 1893074000.00000 37645540000.00000 15043820000000000.00000 827770000.00000 1065304.00000 236814200.00000   15.18778 30303580.00000 23969340.00000 28863980.00000 125965000.00000 388692.00000 215940.00000 38149400.00000 41532.46000 6737328.00000 15403720.00000 56216379999999992.00000 5398500.00000 82057.20000 4239622.00000   82.05720 2972.77400    0.00072 7701860.00000
  40.00000    2.87100  250.40000 83100000000000000.00000 417993000000.00000 27423000000000.00000 606630000000.00000 3747810000.00000 2077500000.00000 46868399999.99999 17367900000000000.00000 930720000.00000 1130160.00000 334893000.00000   24.43140 44292300.00000 23683500.00000 32824500.00000 144594000.00000 408021.00000 249300.00000 49444500.00000 55760.10000 8559300.00000 20608800.00000 64901099999999992.00000 6340530.00000 109692.00000 5293470.00000   98.05800 4479.09000    0.00083 8143800.00000
  39.00000    3.32690  247.40000 97470000000000000.00000 487349999999.99994 32165100000000.00000 731024999999.99988 5243886000.00000 2329533000.00000 58774410000.00000 20371230000000000.00000 1023435000.00000 1267110.00000 479552400.00000   53.31609 68911290.00000 23295330.00000 37623420.00000 167648400.00000 430817.40000 292410.00000 58482000.00000 101368.80000 10429290.00000 26316900.00000 76124069999999984.00000 7592913.00000 194940.00000 7047081.00000  120.86280 8372.67300    0.00097 8928252.00000
  38.00000    3.85518  244.40000 114300000000000000.00000 568071000000.00000 37719000000000.00000 880109999999.99988 7155180000.00000 2606040000.00000 73380600000.00000 23888700000000000.00000 1109853000.00000 1417320.00000 664083000.00000   91.44000 100698300.00000 22059900.00000 43091100.00000 194310000.00000 449199.00000 342900.00000 69151500.00000 161163.00000 12687300.00000 33489900.00000 89268299999999984.00000 9075420.00000 307467.00000 9235440.00000  147.44700 13487.40000    0.00114 9738360.00000
  37.00000    4.42906  241.62000 132800000000000000.00000 656032000000.00000 43824000000000.00000 1037168000000.00000 9574880000.00000 2895040000.00000 90171200000.00000 27755200000000000.00000 1181920000.00000 1593600.00000 857888000.00000  146.08000 146080000.00000 20318400.00000 48737600.00000 221776000.00000 467456.00000 398400.00000 77953600.00000 284192.00000 15006400.00000 40769600.00000 103716799999999984.00000 10770080.00000 516592.00000 12044960.00000  180.60800 23372.80000    0.00133 10517760.00000
  36.00000    5.04474  239.06000 152900000000000000.00000 752267999999.99988 50457000000000.00000 1195678000000.00000 12598960000.00000 3195610000.00000 108864799999.99998 31956100000000000.00000 1226258000.00000 1804220.00000 1050423000.00000  223.23400 209473000.00000 18042200.00000 54738200.00000 247698000.00000 484693.00000 458700.00000 83789200.00000 493867.00000 17124800.00000 48010600.00000 119414899999999984.00000 12660120.00000 859298.00000 15595800.00000  220.17600 39601.10000    0.00153 11253440.00000
  35.00000    5.74600  236.50000 176100000000000000.00000 862890000000.00012 58113000000000.00000 1380624000000.00000 16324470000.00000 3539610000.00000 131370599999.99998 36804900000000000.00000 1257354000.00000 2042760.00000 1282008000.00000  320.50200 288804000.00000 14704350.00000 61282800.00000 276477000.00000 496602.00000 528300.00000 89458800.00000 758991.00000 19547100.00000 56528100.00000 137534099999999984.00000 14898060.00000 1294335.00000 19899300.00000  267.67200 60226.20000    0.00176 11974800.00000
  34.00000    6.56255  233.90000 203400000000000000.00000 990558000000.00000 67122000000000.00000 1556010000000.00000 20746800000.00000 3966300000.00000 158652000000.00000 42510600000000000.00000 1240740000.00000 2400120.00000 1474650000.00000  520.70400 410868000.00000 12956580.00000 68545800.00000 294930000.00000 528840.00000 610200.00000 91123200.00000 1511262.00000 21763800.00000 63257400.00000 158855399999999968.00000 17675460.00000 2359440.00000 24814800.00000  337.64400 110853.00000    0.00203 11878560.00000
  33.00000    7.49513  231.30000 234900000000000000.00000 1136915999999.99976 77517000000000.00000 1752354000000.00000 26073900000.00000 4416120000.00000 190973699999.99997 49094100000000000.00000 1186245000.00000 2818800.00000 1695978000.00000  777.51900 563760000.00000 10312110.00000 76577400.00000 314766000.00000 556713.00000 704700.00000 90906300.00000 2466450.00000 24194700.00000 70704900.00000 183456899999999968.00000 20953080.00000 3711420.00000 30771900.00000  420.47100 175705.20000    0.00235 11463120.00000
  32.00000    8.68010  229.30000 274400000000000000.00000 1317120000000.00000 90552000000000.00000 1978424000000.00000 33202400000.00000 4994080000.00000 232416799999.99997 57349600000000000.00000 1127784000.00000 3402560.00000 1920800000.00000 1155.22400 773808000.00000 8094800.00000 85887200.00000 334768000.00000 600936.00000 823200.00000 88631200.00000 4280640.00000 26973520.00000 78478400.00000 214306399999999968.00000 25189920.00000 6530720.00000 37318400.00000  546.05600 304584.00000    0.00274 11250400.00000
  31.00000   10.19320  227.90000 324200000000000000.00000 1543191999999.99976 106986000000000.00000 2230496000000.00000 42794400000.00000 5738340000.00000 285296000000.00000 67757800000000000.00000 1063376000.00000 4182180.00000 2133236000.00000 1711.77600 1063376000.00000 6678520.00000 96611600.00000 356620000.00000 661368.00000 972600.00000 82346800.00000 7326920.00000 30085760.00000 85913000.00000 253200199999999968.00000 30636900.00000 11509100.00000 44091200.00000  732.69200 525204.00000    0.00324 11347000.00000
  30.00000   11.97000  226.50000 383000000000000000.00000 1807760000000.00000 126390000000000.00000 2508649999999.99951 54385999999.99999 6549300000.00000 350062000000.00000 80047000000000000.00000 938350000.00000 5132200.00000 2359280000.00000 2432.05000 1432420000.00000 4481100.00000 108389000.00000 378404000.00000 727700.00000 1149000.00000 70855000.00000 11336800.00000 33435900.00000 93835000.00000 299123000000000000.00000 37265900.00000 18077600.00000 52088000.00000  965.16000 819620.00000    0.00383 11107000.00000
  29.00000   13.91150  225.50000 447100000000000000.00000 2083486000000.00024 147543000000000.00000 2794374999999.99951 66617900000.00000 7466570000.00000 421615299999.99994 93443900000000000.00000 885258000.00000 6348820.00000 2512702000.00000 3380.07600 1864407000.00000 4032842.00000 117140200.00000 399260300.00000 822664.00000 1341300.00000 64829500.00000 19940660.00000 36304520.00000 98809100.00000 349185099999999936.00000 44710000.00000 32325330.00000 54993300.00000 1408.36500 1600618.00000    0.00447 10283300.00000
  28.00000   16.16800  224.50000 522000000000000000.00000 2401199999999.99951 172260000000000.00000 3105900000000.00000 81432000000.00000 8456400000.00000 507384000000.00000 109098000000000000.00000 788220000.00000 7830000.00000 2651760000.00000 4577.94000 2401200000.00000 3309480.00000 125802000.00000 416556000.00000 934380.00000 1566000.00000 54810000.00000 31059000.00000 39202200.00000 102312000.00000 407681999999999936.00000 53766000.00000 50842800.00000 57420000.00000 1973.16000 2620440.00000    0.00522 8874000.00000
