# Aerosol optical depth profile
# between 0-40 km, at 532 nm. Set to zero above 50 km.
#      z     tau
#     (km)  (aero)
39.9720020294189	2.13349360000000e-06
39.4920024871826	2.28483690000000e-06
39.0119972229004	2.44727740000000e-06
38.4839935302734	2.64083520000000e-06
38.0039978027344	2.83082500000000e-06
37.5240020751953	3.03580800000000e-06
36.9960021972656	3.28161470000000e-06
36.5160045623779	3.52424190000000e-06
35.9880027770996	3.81514880000000e-06
35.5079975128174	4.10310670000000e-06
34.9799976348877	4.44588110000000e-06
34.5000000000000	4.78272160000000e-06
34.0200023651123	5.14418340000000e-06
33.4920024871826	5.57101660000000e-06
33.0119972229004	5.98868700000000e-06
32.4839954376221	6.48485270000000e-06
32.0039987564087	6.97210090000000e-06
31.5239992141724	7.49762060000000e-06
30.9960002899170	8.12818420000000e-06
30.5160036087036	8.74933360000000e-06
29.9880027770996	9.49366950000000e-06
29.5079984664917	1.02288470000000e-05
28.9799985885620	1.11031430000000e-05
28.5000000000000	1.19596040000000e-05
28.0200014114380	1.28757260000000e-05
27.4920015335083	1.39569080000000e-05
27.0119972229004	1.50028170000000e-05
26.4839982986450	1.62214690000000e-05
26.0520019531250	1.72832590000000e-05
26.0040006637573	1.74059930000000e-05
25.5239982604980	1.86855470000000e-05
24.9959993362427	2.02366810000000e-05
24.5160017013550	2.18071980000000e-05
23.9880018234253	2.37655590000000e-05
23.5079994201660	2.57927990000000e-05
22.9799995422363	2.83126300000000e-05
22.5000000000000	3.08791420000000e-05
22.0200004577637	3.37186790000000e-05
21.4920005798340	3.71623610000000e-05
21.0119991302490	4.05653740000000e-05
20.4839982986450	4.45829760000000e-05
20.0040016174316	4.84879130000000e-05
19.5239982604980	5.26792680000000e-05
18.9959983825684	5.76594250000000e-05
18.5159988403320	6.25790270000000e-05
17.9879999160767	6.84656840000000e-05
17.5080013275147	7.42314300000000e-05
16.9800014495850	8.10057030000000e-05
16.5000000000000	0.512766120000000
16.0199985504150	0.512796700000000
15.4919977188110	0.512811960000000
15.0120005607605	0.345158040000000
14.4840006828308	0.462869670000000
14.0040016174316	0.277232200000000
13.5239982604980	0.270969060000000
12.9959983825684	0.000138393080000000
12.5159993171692	0.000146499970000000
11.9879994392395	0.000155887700000000
11.5080018043518	0.000164921400000000
10.9800004959106	0.000175571970000000
10.5000000000000	0.000185839500000000
10.0199995040894	0.000196496460000000
9.49199819564819	0.000208760280000000
9.01200056076050	0.000220532750000000
8.48400068283081	0.000234272210000000
8.00399923324585	0.000247491490000000
7.52400088310242	0.000261484380000000
6.99600100517273	0.000278017130000000
6.51599979400635	0.000294044880000000
5.98799943923950	0.000312481400000000
5.50799942016602	0.000329790370000000
4.97999978065491	0.000349775770000000
4.50000000000000	0.000369342280000000
4.02000021934509	0.000389261580000000
3.49200022220612	0.000411424260000000
3.01199972629547	0.000432366800000000
2.48399984836578	0.000456703040000000
2.00400024652481	0.000480217420000000
1.52399981021881	0.000504350930000000
0.996000140905380	0.000532146250000000
0.516000002622604	0.000556185550000000
0.000000000000000	0.000581308090000000
